Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
75,1993,25,716,28,Rockies,Y,James Anderson (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Hanover College ,Hanover,IN
76,1993,26,744,28,Rockies,Y,Curt Conley (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Ball State University ,Muncie,IN
77,1993,27,772,28,Rockies,Y,Will Hoover (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cedar Cliff HS ,Camp Hill,PA
78,1993,28,800,28,Rockies,Y,Mario Munoz (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Colorado Mesa University ,Grand Junction,CO
79,1993,29,828,28,Rockies,Y,Dan Barry (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,West Virginia University ,Morgantown,WV
80,1993,30,856,28,Rockies,N,Mark Brownson (minors),RHP,0.5,10,14,0,0.071,0.205,11,2,2,6.94,1.63,0,HS,Wellington Community HS ,Wellington,FL
81,1993,31,884,28,Rockies,Y,Pat McClinton (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Bellarmine College ,Louisville,KY
82,1993,32,912,28,Rockies,Y,Dennis McAdams (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Palomar College ,San Marcos,CA
83,1993,33,940,28,Rockies,N,Dominic Demark (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mesa Community College ,Mesa,AZ
84,1993,34,968,28,Rockies,Y,Ben Ortman (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Portland ,Portland,OR
85,1993,35,996,28,Rockies,N,Philip Davis (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Yuma HS ,Yuma,AZ
89,1993,37,1052,28,Rockies,Y,Enrique Melendez (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Aurea Quiles HS ,Guanica,Puerto
90,1993,38,1080,28,Rockies,N,Darren Baugh (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Junipero Serra HS ,San Mateo,CA
92,1993,39,1108,28,Rockies,N,Brandon Nickens (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Los Angeles Pierce College ,Woodland Hills,CA
93,1993,40,1136,28,Rockies,Y,Terry Jones (minors),OF,0.8,227,530,1,0.242,0.595,0,0,0,0,0,0,4Yr,University of North Alabama ,Florence,AL
94,1993,41,1164,28,Rockies,N,Justin Liniak (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,San Dieguito HS ,Encinitas,CA
95,1993,42,1192,28,Rockies,Y,Brian Culp (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Kansas State University ,Manhattan,KS
96,1993,43,1219,27,Rockies,N,Larry Green (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,JC,College of Eastern Utah ,Price,UT
97,1993,44,1245,26,Rockies,N,Johnathan Delya (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Crescent-Iroquois HS ,Crescent City,CA
98,1993,45,1270,25,Rockies,N,Drew Keehn (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Central Arizona College ,Coolidge,AZ
99,1993,46,1294,24,Rockies,N,Joshua Jensen (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mountain Crest HS ,Hyrum,UT
100,1993,47,1318,24,Rockies,N,Marc D'Alessandro (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. John Vianney HS ,Holmdel,NJ
101,1993,48,1342,24,Rockies,N,Bradley Molcak (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cardston HS ,Cardston,AB
102,1993,49,1365,23,Rockies,Y,Philip Schneider (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"Rutgers, the State University of New Jersey ",New Brunswick,NJ
103,1993,50,1387,22,Rockies,N,Bill Eden (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Motlow State Community College ,Lynchburg,TN
104,1993,51,1408,21,Rockies,N,Michael Dewitt (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Pine Plains HS ,Pine Plains,NY
105,1993,52,1429,21,Rockies,N,Ryan Ware (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Jersey Village HS ,Houston,TX
106,1993,53,1450,21,Rockies,N,Marty Remmers (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Riverbank HS ,Modesto,CA
107,1993,54,1470,20,Rockies,N,Brett Bibeau (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bishop Kelly HS ,Boise,ID
108,1993,55,1490,20,Rockies,N,Brandon Knight (minors),2B,-0.8,5,3,0,0,0,15,1,0,8.62,1.85,0,HS,Buena HS ,Ventura,CA
110,1993,56,1509,19,Rockies,N,Chris Cooper (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mesa Community College ,Mesa,AZ
111,1993,57,1527,18,Rockies,N,David Melendez (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Blinn College ,Brenham,TX
