Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
0,1977,1,26,26,Mariners,Y,Dave Henderson (minors),OF,27.6,1538,5130,197,0.258,0.756,0,0,0,0,0,0,HS,Dos Palos HS ,Dos Palos,CA
1,1977,2,52,26,Mariners,Y,Henry Bender (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Wilson HS ,Tacoma,WA
2,1977,3,78,26,Mariners,Y,Bud Anderson (minors),RHP,2.1,0,0,0,0,0,64,4,10,3.68,1.41,7,4Yr,"Rutgers, the State University of New Jersey ",New Brunswick,NJ
3,1977,4,104,26,Mariners,Y,Kyle Koke (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,South Grand Prairie HS ,Grand Prairie,TX
4,1977,5,130,26,Mariners,Y,Ron Musselman (minors),RHP,0.7,0,0,0,0,0,48,4,2,3.73,1.51,1,4Yr,Clemson University ,Clemson,SC
5,1977,6,156,26,Mariners,Y,Anthony Cameron (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Pepperdine University ,Malibu,CA
6,1977,7,182,26,Mariners,Y,Michael Moore (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Davis HS ,Yakima,WA
7,1977,8,208,26,Mariners,Y,Rod Hobbs (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Renton HS ,Seattle,WA
8,1977,9,234,26,Mariners,Y,Tracy Harris (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Washington State University ,Pullman,WA
9,1977,10,260,26,Mariners,N,John Haley (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Anacortes HS ,Anacortes,WA
10,1977,11,286,26,Mariners,N,Bill Latham (minors),LHP,0,7,3,0,0.333,0.833,14,1,4,5.35,1.5,0,HS,Huffman HS ,Birmingham,AL
11,1977,12,312,26,Mariners,Y,Karl Best (minors),RHP,1,0,0,0,0,0,61,5,6,4.04,1.48,5,HS,Kent-Meridian HS ,Kent,WA
12,1977,13,338,26,Mariners,Y,Mark Oestreich (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Florida International University ,Miami,FL
13,1977,14,364,26,Mariners,Y,Tim Hallgren (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Charles F. Adams HS ,Clarkston,WA
14,1977,15,390,26,Mariners,Y,Greg Biercevicz (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Connecticut ,Storrs,CT
15,1977,16,416,26,Mariners,N,Tony Phillips (minors),SS,50.9,2161,7617,160,0.266,0.763,0,0,0,0,0,0,HS,Roswell HS ,Roswell,GA
16,1977,17,441,25,Mariners,Y,James Knight (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Hillsborough Community College ,Tampa,FL
17,1977,18,466,25,Mariners,Y,Lloyd Ard (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Florida International University ,Miami,FL
18,1977,19,490,24,Mariners,Y,Alfred Weston (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Michigan State University ,East Lansing,MI
19,1977,20,514,24,Mariners,Y,Gary McDonnell (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Nicholls State University ,Thibodaux,LA
20,1977,21,538,24,Mariners,Y,Larry Patterson (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Gonzaga University ,Spokane,WA
21,1977,22,562,24,Mariners,Y,Calvin King (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southern University and A&M College ,Baton Rouge,LA
22,1977,23,586,24,Mariners,N,Rick Ramos (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lewis University ,Romeoville,IL
23,1977,24,608,22,Mariners,N,Thomas Bloemke (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Missouri Columbia ,Columbia,MO
24,1977,25,629,21,Mariners,N,John Hills (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Los Angeles ,Los Angeles,CA
25,1977,26,650,21,Mariners,Y,Scott Miller (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of South Florida ,Tampa,FL
26,1977,27,668,18,Mariners,N,Delbert Curtis (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Central Arizona College ,Coolidge,AZ
27,1977,28,684,16,Mariners,N,Larry Filer (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
28,1977,29,697,13,Mariners,N,Richard Santarone (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cherry Hill HS ,Cherry Hill,NJ
29,1977,30,708,11,Mariners,Y,Thomas Fitzgerald (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Florida International University ,Miami,FL
30,1977,31,719,11,Mariners,N,Juan Corey (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Central HS ,Miami,FL
31,1977,32,730,11,Mariners,N,John Jordan (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mount St. Joseph's HS ,Baltimore,MD
32,1978,1,6,6,Mariners,Y,Tito Nanni (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Chestnut Hill Academy HS ,Willow Grove,PA
33,1978,2,32,6,Mariners,Y,Dave Valle (minors),C,10,970,2775,77,0.237,0.687,0,0,0,0,0,0,HS,Holy Cross HS ,Flushing,NY
34,1978,2,34,8,Mariners via Brewers,Y,*Richard Naumann (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bay HS ,Bay Village,OH
35,1978,3,58,6,Mariners,Y,Robert Simond (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southern Illinois University Carbondale ,Carbondale,IL
36,1978,4,84,6,Mariners,Y,Ronald McGee (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Lincoln HS ,San Jose,CA
37,1978,5,110,6,Mariners,Y,Werner Lajszky (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mater Christi HS ,Astoria,NY
38,1978,6,136,6,Mariners,Y,Douglas Smith (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Oklahoma ,Norman,OK
39,1978,7,162,6,Mariners,Y,John Hobbs (minors),LHP,0.1,0,0,0,0,0,4,0,0,3.18,1.94,0,4Yr,Lynchburg College ,Lynchburg,VA
40,1978,8,188,6,Mariners,Y,Lazaro Santin (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Rochester Adams HS ,Miami,FL
41,1978,9,214,6,Mariners,Y,Richard Graser (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Fort Vancouver HS ,Vancouver,WA
42,1978,10,240,6,Mariners,Y,Bob Stoddard (minors),RHP,5.2,19,1,0,0,0,119,18,27,4.03,1.38,3,4Yr,California State University Fresno ,Fresno,CA
43,1978,11,266,6,Mariners,Y,Vance McHenry (minors),SS,-0.4,18,19,0,0.211,0.461,0,0,0,0,0,0,4Yr,University of Nevada-Las Vegas ,Las Vegas,NV
44,1978,12,292,6,Mariners,Y,Terrance Mixon (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Georgia Southern University ,Statesboro,GA
45,1978,13,318,6,Mariners,N,Bill Kampen (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Archbishop Rummel HS ,Metairie,LA
46,1978,14,344,6,Mariners,Y,Rob Pietroburgo (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Missouri Columbia ,Columbia,MO
47,1978,15,370,6,Mariners,Y,Harry Mauch (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southern Oregon University ,Ashland,OR
48,1978,16,396,6,Mariners,Y,David Nowland (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Tulsa ,Tulsa,OK
49,1978,17,422,6,Mariners,Y,Michael Guerra (minors),INF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Nevada-Las Vegas ,Las Vegas,NV
50,1978,18,448,6,Mariners,N,Jerry Vasquez (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
51,1978,19,473,6,Mariners,N,Calvin Hohrn (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Des Moines Area Community College ,Boone,IA
52,1978,20,497,6,Mariners,Y,Rodney Hudson (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Portland State University ,Portland,OR
53,1978,21,520,6,Mariners,Y,Dave Edler (minors),INF,-1.9,126,334,6,0.216,0.599,0,0,0,0,0,0,4Yr,Washington State University ,Pullman,WA
54,1978,22,542,6,Mariners,Y,John Flammang (minors),INF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Sierra HS ,Tollhouse,CA
55,1979,1,1,1,Mariners,Y,Al Chambers (minors),OF,-0.5,57,120,2,0.208,0.618,0,0,0,0,0,0,HS,John Harris HS ,Harrisburg,PA
56,1979,2,27,1,Mariners,Y,Jamie Allen (minors),INF,-0.4,86,273,4,0.223,0.613,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
57,1979,3,53,1,Mariners,Y,Rick Adair (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Western Carolina University ,Cullowhee,NC
58,1979,4,79,1,Mariners,Y,Jim Presley (minors),SS,0.3,959,3546,135,0.247,0.71,0,0,0,0,0,0,HS,Escambia HS ,Pensacola,FL
59,1979,5,105,1,Mariners,Y,Mark Cahill (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,East HS ,Cranston,RI
60,1979,6,131,1,Mariners,Y,Kevin King (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Chief Sealth HS ,Seattle,WA
61,1979,7,157,1,Mariners,Y,Brian Snyder (minors),LHP,-0.8,0,0,0,0,0,17,1,2,6.75,1.86,1,4Yr,Clemson University ,Clemson,SC
62,1979,8,183,1,Mariners,Y,Scott Stranski (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Northwestern University ,Evanston,IL
63,1979,9,209,1,Mariners,Y,Robert Randolph (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
64,1979,10,235,1,Mariners,Y,Chris Henry (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,North Central HS ,Spokane,WA
65,1979,11,261,1,Mariners,Y,Mark Batten (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Miami ,Coral Gables,FL
66,1979,12,287,1,Mariners,Y,Michael Codiroli (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Stanford University ,Palo Alto,CA
67,1979,13,313,1,Mariners,Y,Mike Hart (minors),OF,-0.8,47,105,4,0.162,0.506,0,0,0,0,0,0,4Yr,University of Wisconsin at Madison ,Madison,WI
68,1979,14,339,1,Mariners,Y,Joe Georger (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Kentucky ,Lexington,KY
69,1979,15,365,1,Mariners,N,Brian McDonough (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Tottenville HS ,Staten Island,NY
70,1979,16,391,1,Mariners,Y,Charles Colby (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Westmont College ,Santa Barbara,CA
71,1979,17,417,1,Mariners,Y,Bud Black (minors),LHP,20.9,90,179,0,0.145,0.332,398,121,116,3.84,1.27,11,4Yr,San Diego State University ,San Diego,CA
72,1979,18,443,1,Mariners,N,Fred Belak (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Cardinal Spellman HS ,Bronx,NY
73,1979,19,469,1,Mariners,Y,William Gaffney (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Adelphi University ,Garden City,NY
74,1979,20,495,1,Mariners,N,Tom Henke (minors),RHP,23,58,1,0,0,0,642,41,42,2.67,1.09,311,4Yr,Texas State University ,San Marcos,TX
75,1979,21,521,1,Mariners,Y,Brian Harrison (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Stanford University ,Palo Alto,CA
76,1979,22,546,1,Mariners,Y,John Cook (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Washington State University ,Pullman,WA
77,1979,23,571,1,Mariners,N,David Axenfeld (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Fayetteville-Manlius HS ,Mandius,NY
78,1979,24,595,1,Mariners,Y,Roy Clark (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of North Carolina at Chapel Hill ,Chapel Hill,NC
79,1979,25,619,1,Mariners,Y,Kevin Steger (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,New Mexico State University ,Las Cruces,NM
80,1979,26,643,1,Mariners,Y,Jed Murray (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southern Utah University ,Cedar City,UT
81,1979,27,667,1,Mariners,Y,Dale Eiler (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
82,1979,28,690,1,Mariners,Y,William Martin (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Quinnipiac College ,Hamden,CT
83,1979,29,711,1,Mariners,Y,Christopher Hunger (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Edgewood Regional HS ,Berlin,NJ
84,1979,30,732,1,Mariners,Y,Mark Chelette (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Texas at Austin ,Austin,TX
85,1979,31,752,1,Mariners,N,Daniel McFadden (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Kingstree HS ,Georgetown,SC
86,1979,32,771,1,Mariners,N,Michael Rantz (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mounds View HS ,Arden Hills,MN
87,1979,33,789,1,Mariners,N,Edward Kolo (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Mark's Seminary HS ,Auburn,NY
88,1979,34,806,1,Mariners,N,Jack Thompson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Washington State University ,Pullman,WA
89,1980,1,6,6,Mariners,Y,Darnell Coles (minors),SS,-1.4,957,2891,75,0.245,0.689,0,0,0,0,0,0,HS,Dwight D. Eisenhower HS ,Rialto,CA
90,1980,2,32,6,Mariners,Y,Matt Young (minors),LHP,7.3,48,3,0,0,0,333,55,95,4.4,1.49,25,4Yr,"University of California, Los Angeles ",Los Angeles,CA
91,1980,3,58,6,Mariners,Y,Bob Hudson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Riverside ",Riverside,CA
92,1980,4,83,6,Mariners,Y,Steve Krueger (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Arkansas ,Fayetteville,AR
93,1980,5,109,6,Mariners,N,Ken Lynn (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Riverside HS ,Greer,SC
94,1980,6,135,6,Mariners,N,Kevin Dukes (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
95,1980,7,161,6,Mariners,Y,Bill Crone (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,West Chester University of Pennsylvania ,West Chester,PA
96,1980,8,187,6,Mariners,N,Tim Kammeyer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Southern California ,Los Angeles,CA
97,1980,9,213,6,Mariners,N,William Blair (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,William R. Boone HS ,Orlando,FL
98,1980,10,239,6,Mariners,Y,Donell Nixon (minors),OF,1.4,208,396,4,0.275,0.671,0,0,0,0,0,0,HS,West Columbus HS ,Cerro Gordo,NC
99,1980,11,265,6,Mariners,Y,Glenn Walker (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Washington State University ,Pullman,WA
100,1980,12,291,6,Mariners,Y,Donald McKenzie (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Newberry College ,Newberry,SC
101,1980,13,317,6,Mariners,Y,Ed Vande Berg (minors),LHP,6.6,63,1,0,0,0,413,25,28,3.92,1.49,22,4Yr,Arizona State University ,Tempe,AZ
102,1980,14,343,6,Mariners,Y,Clark Crist (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Arizona ,Tucson,AZ
103,1980,15,369,6,Mariners,Y,Kevin McGann (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of New Orleans ,New Orleans,LA
104,1980,16,395,6,Mariners,Y,John Moses (minors),OF,-3.5,769,1723,11,0.254,0.646,3,0,0,9,2.67,0,4Yr,University of Arizona ,Tucson,AZ
105,1980,17,421,6,Mariners,Y,Rusty McNealy (minors),OF,0,15,4,0,0,0,0,0,0,0,0,0,4Yr,Florida International University ,Miami,FL
106,1980,18,447,6,Mariners,Y,David Blume (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lewis-Clark State College ,Lewiston,ID
107,1980,19,473,6,Mariners,N,Stan Holmes (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
108,1980,20,499,6,Mariners,N,Leo George (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southern Methodist University ,Dallas,TX
109,1980,21,525,6,Mariners,N,Ernie Riles (minors),SS,6,919,2504,48,0.254,0.684,0,0,0,0,0,0,JC,Middle Georgia College ,Cochran,GA
110,1980,22,550,6,Mariners,N,Darren Mazeroski (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hempfield HS ,Greensburg,PA
111,1980,23,575,6,Mariners,N,Brian Rice (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bayside HS ,Virginia Beach,VA
112,1981,1,1,1,Mariners,Y,Mike Moore (minors),RHP,28.2,4,1,0,0,0,450,161,176,4.39,1.42,2,4Yr,Oral Roberts University ,Tulsa,OK
113,1981,2,35,9,Mariners via Rangers,Y,*Mark Langston (minors),LHP,50.3,49,92,0,0.152,0.353,457,179,158,3.97,1.35,0,4Yr,San Jose State University ,San Jose,CA
114,1981,3,53,1,Mariners,Y,Phil Bradley (minors),OF,18.6,1022,3695,78,0.286,0.79,0,0,0,0,0,0,4Yr,University of Missouri Columbia ,Columbia,MO
115,1981,4,78,1,Mariners,Y,Ricky Nelson (minors),OF,-1.2,123,320,6,0.247,0.651,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
116,1981,4,80,3,Mariners via Angels,Y,*Lee Guetterman (minors),LHP,3.5,86,4,0,0.25,0.75,425,38,36,4.33,1.43,25,4Yr,Liberty University ,Lynchburg,VA
117,1981,5,104,1,Mariners,Y,Brick Smith (minors),1B,-0.4,9,18,0,0.111,0.311,0,0,0,0,0,0,4Yr,Wake Forest University ,Winston-Salem,NC
118,1981,6,130,1,Mariners,N,Brian Howard (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Rockville HS ,Rockville,MD
119,1981,7,156,1,Mariners,Y,Eric Parent (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Anderson Union HS ,Anderson,CA
120,1981,8,182,1,Mariners,Y,Vic Martin (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,San Diego State University ,San Diego,CA
121,1981,9,208,1,Mariners,N,Eric Varoz (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hillcrest HS ,Midvale,UT
122,1981,10,234,1,Mariners,Y,Terry Hayes (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Wichita State University ,Wichita,KS
123,1981,11,260,1,Mariners,Y,Ronn Dixon (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of New Orleans ,New Orleans,LA
124,1981,12,286,1,Mariners,Y,Don Holland (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Holy Family HS ,Denver,CO
125,1981,13,312,1,Mariners,Y,Dave Myers (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Temple University ,Philadelphia,PA
126,1981,14,338,1,Mariners,Y,Frank Meraz (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Oklahoma ,Norman,OK
127,1981,15,364,1,Mariners,Y,Kalvin Koenig (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lipscomb University ,Nashville,TN
128,1981,16,390,1,Mariners,Y,Stan Edmonds (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Southern California ,Los Angeles,CA
129,1981,17,416,1,Mariners,Y,Wayne Kinley (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,East Gaston HS ,Mount Holly,NC
130,1981,18,442,1,Mariners,N,Bob Hallas (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Purdue University ,West Lafayette,IN
131,1981,19,468,1,Mariners,Y,Clay Hill (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Washington State University ,Pullman,WA
132,1981,20,494,1,Mariners,Y,Randy Meier (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Central Michigan University ,Mount Pleasant,MI
133,1981,21,520,1,Mariners,N,Charlie O'Brien (minors),C,9.7,800,2232,56,0.221,0.656,0,0,0,0,0,0,4Yr,Wichita State University ,Wichita,KS
134,1981,22,546,1,Mariners,Y,Howard Brodsky (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of New Orleans ,New Orleans,LA
135,1981,23,571,1,Mariners,N,Danny Griffin (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Niceville HS ,Niceville,FL
136,1981,24,596,1,Mariners,N,Brian Rupe (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Virginia Polytechnic Institute and State University ,Blacksburg,VA
137,1981,25,621,1,Mariners,Y,Jim Aulenbach (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Massachusetts Amherst ,Amherst,MA
138,1982,1,6,6,Mariners,Y,Spike Owen (minors),SS,12.5,1544,4930,46,0.246,0.665,0,0,0,0,0,0,4Yr,University of Texas at Austin ,Austin,TX
139,1982,2,34,6,Mariners,Y,Mike Wishnevski (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Indianapolis ,Indianapolis,IN
140,1982,3,60,6,Mariners,Y,Renard Brown (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Liberty University ,Lynchburg,VA
141,1982,4,86,6,Mariners,Y,Terry Taylor (minors),RHP,-0.2,0,0,0,0,0,5,0,1,6.26,1.61,0,HS,Crestview HS ,Crestview,FL
142,1982,5,112,6,Mariners,Y,Jeff McDonald (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Los Angeles ",Los Angeles,CA
143,1982,6,138,6,Mariners,Y,Alvin Davis (minors),1B,20,1206,4240,160,0.28,0.83,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
144,1982,7,164,6,Mariners,Y,Joe Whitmer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Brigham Young University ,Provo,UT
145,1982,8,190,6,Mariners,N,Gary Parmenter (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Middle Georgia College ,Cochran,GA
146,1982,9,216,6,Mariners,Y,John Duncan (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,St. Louis University ,St. Louis,MO
147,1982,10,242,6,Mariners,Y,Brian David (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Fullerton ,Fullerton,CA
148,1982,11,268,6,Mariners,Y,Darrell Bickers (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Charlottesville HS ,Charlottesville,VA
149,1982,12,294,6,Mariners,N,Kirk Killingsworth (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Texas at Austin ,Austin,TX
150,1982,13,320,6,Mariners,Y,Ronald Sismondo (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Arizona ,Tucson,AZ
151,1982,14,346,6,Mariners,Y,Roger Hill (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Nebraska at Lincoln ,Lincoln,NE
152,1982,15,372,6,Mariners,Y,Eric Stewart (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"California Polytechnic State University, Pomona ",Pomona,CA
153,1982,16,398,6,Mariners,Y,Randy Newman (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
154,1982,17,424,6,Mariners,Y,Scott Barnhouse (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Mercer University ,Macon,GA
155,1982,18,450,6,Mariners,Y,William Vollmer (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of South Carolina ,Columbia,SC
156,1982,19,476,6,Mariners,Y,Ken Briggs (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Long Beach ,Long Beach,CA
157,1982,20,502,6,Mariners,Y,Randy Ramirez (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Long Beach ,Long Beach,CA
158,1982,21,527,6,Mariners,Y,Greg Bartley (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,East Tennessee State University ,Johnson City,TN
159,1982,22,552,6,Mariners,N,Clay Daniel (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Gulf Coast Community College ,Panama City,FL
160,1982,23,577,6,Mariners,N,Rich Rice (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Palm Beach Community College ,Lake Worth,FL
161,1982,24,602,6,Mariners,Y,Dave Smith (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Southern California ,Los Angeles,CA
162,1982,25,627,6,Mariners,N,Greg Shirley (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Huntington Beach HS ,Huntington Beach,CA
163,1982,26,652,6,Mariners,Y,James Faulconer (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,James Madison University ,Harrisonburg,VA
164,1982,27,676,5,Mariners,N,Brad Colton (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Maine at Orono ,Orono,ME
165,1982,28,700,5,Mariners,N,Mel Stottlemyre (minors),RHP,0.1,0,0,0,0,0,13,0,1,4.88,1.5,0,HS,Davis HS ,Yakima,WA
166,1982,29,723,5,Mariners,Y,David Rodriguez (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Lake View HS ,Chicago,IL
167,1982,30,743,3,Mariners,Y,Todd Francis (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Beaverton HS ,Beaverton,OR
168,1982,31,760,3,Mariners,N,Lance Johnson (minors),OF,30.2,1447,5379,34,0.291,0.72,0,0,0,0,0,0,JC,Triton College ,River Grove,IL
169,1982,32,776,3,Mariners,N,Terry Johnson (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Kearny HS ,San Diego,CA
170,1982,33,786,2,Mariners,N,Scott Demarrais (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Emerson HS ,Union City,NJ
