Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
710,1980,39,814,3,Indians,N,Harvey Heise (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Brookland-Cayce HS ,Cayce,SC
711,1980,40,819,3,Indians,N,Thomas Smercynski (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. John's Preparatory School ,Danvers,MA
712,1980,41,823,2,Indians,N,William Schoenig (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Montclair State University ,Montclair,NJ
713,1980,42,827,2,Indians,N,Martin Writt (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Livingston HS ,Livingston,NJ
714,1980,43,831,2,Indians,Y,Luis Duarte (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Miami ,Coral Gables,FL
715,1980,44,832,1,Indians,Y,Shanie Dugas (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,McNeese State University ,Lake Charles,LA
716,1981,1,13,13,Indians,Y,George Alpert (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Livingston HS ,Livingston,NJ
717,1981,2,39,13,Indians,Y,Neal Heaton (minors),LHP,8.3,184,187,0,0.171,0.384,382,80,96,4.37,1.4,10,4Yr,University of Miami ,Coral Gables,FL
718,1981,4,90,13,Indians,Y,Randy Washington (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Amos Alonzo Stagg HS ,Stockton,CA
719,1981,5,116,13,Indians,Y,Rich Doyle (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Neff HS ,La Mirada,CA
720,1981,6,142,13,Indians,N,Matt Kinzer (minors),RHP,-1.5,8,1,0,0,0,9,0,2,13.2,2.33,0,HS,Norwell HS ,Ossian,IN
721,1981,7,168,13,Indians,Y,Dwight Taylor (minors),OF,-0.1,4,2,0,0,0,0,0,0,0,0,0,4Yr,University of Arizona ,Tucson,AZ
722,1981,8,194,13,Indians,Y,Brian Silvas (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Miami ,Coral Gables,FL
723,1981,9,220,13,Indians,N,Tommy Gregg (minors),OF,-1.3,446,880,20,0.243,0.663,0,0,0,0,0,0,HS,Richard J. Reynolds HS ,Winston-Salem,NC
731,1981,10,246,13,Indians,Y,Wayne Johnson (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Orange Park HS ,Orange Park,FL
732,1981,11,272,13,Indians,N,Terry Wells (minors),LHP,-1.1,5,7,0,0,0,5,1,2,7.84,1.89,0,HS,Westview HS ,Kankakee,IL
733,1981,12,298,13,Indians,N,Jeff Bassett (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Willoughby South HS ,Willoughby,OH
734,1981,13,324,13,Indians,N,Steve Gelmine (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,New Providence HS ,New Providence,NJ
735,1981,14,350,13,Indians,N,Jim Paciorek (minors),OF,-0.3,48,101,2,0.228,0.638,0,0,0,0,0,0,4Yr,University of Michigan ,Ann Arbor,MI
736,1981,15,376,13,Indians,Y,Scott Collins (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Plymouth-Canton HS ,Canton,MI
737,1981,16,402,13,Indians,N,Stan Yagiello (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Livingston HS ,Livingston,NJ
738,1981,17,428,13,Indians,Y,John Merchant (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,King's College ,New York,NY
739,1981,18,454,13,Indians,Y,Phillip Deriso (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Auburn University ,Auburn,AL
740,1981,19,480,13,Indians,N,Brad Arnsberg (minors),RHP,0.7,2,0,0,0,0,94,9,6,4.26,1.54,6,HS,Medford HS ,Medford,OR
741,1981,20,506,13,Indians,Y,Michael Poindexter (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Jackson HS ,Charleston,WV
742,1981,21,532,13,Indians,N,Chuck Jackson (minors),SS,0.3,82,156,2,0.218,0.601,0,0,0,0,0,0,HS,Ingraham HS ,Seattle,WA
743,1981,22,558,13,Indians,N,James Warner (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Friendly HS ,Oxon Hill,MD
744,1981,23,583,13,Indians,N,Bill Cutshall (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mayo HS ,Rochester,MN
745,1981,24,608,13,Indians,N,Keith Miller (minors),SS,3.8,465,1326,12,0.262,0.675,0,0,0,0,0,0,HS,Bay City All Saints HS ,Bay City,MI
746,1981,25,632,12,Indians,N,Jim O'Dell (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Lower Columbia College ,Longview,WA
747,1981,26,655,11,Indians,N,Geoff Redgrave (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Thomas Wooten HS ,Rockville,MD
