Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,Gpi,W,L,ERA,WHIP,SV,Type,school,town,ST
612,1980,12,305,20,Angels,Y,John McGaffey (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Point Loma Nazarene University ,San Diego,CA
613,1980,13,331,20,Angels,Y,Joseph Brock (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,William Paterson University ,Wayne,NJ
614,1980,14,357,20,Angels,Y,Bob Bastian (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Miami ,Coral Gables,FL
615,1980,15,383,20,Angels,Y,Gregory Hammond (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
616,1980,16,409,20,Angels,Y,Thomas Roen (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Northern Illinois University ,DeKalb,IL
617,1980,17,435,20,Angels,Y,Aldo Bagiotti (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Fort Lauderdale ,Fort Lauderdale,FL
618,1980,18,461,20,Angels,Y,Goldie Wright (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Rio Mesa HS ,Oxnard,CA
619,1980,19,487,20,Angels,N,Jeffrey Salazar (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Sylmar HS ,Sylmar,CA
620,1980,20,513,20,Angels,N,Nelson Hayman (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Belhaven College ,Jackson,MS
621,1980,21,538,19,Angels,Y,Thomas Schneider (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Seton Hall University ,South Orange,NJ
622,1980,22,563,19,Angels,Y,Dennis Valdes (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Florida Southern College ,Lakeland,FL
623,1980,23,588,19,Angels,N,Orestes Destrade (minors),1B,-1.9,237,765,26,0.241,0.702,0,0,0,0,0,0,HS,Christopher Columbus HS ,Miami,FL
624,1980,24,612,18,Angels,N,Ricky Nelson (minors),OF,-1.2,123,320,6,0.247,0.651,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
625,1980,25,635,17,Angels,Y,Ronald Hunt (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Riverside ",Riverside,CA
626,1980,26,656,15,Angels,Y,Drew Steinbach (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Illinois Institute of Technology ,Chicago,IL
627,1980,27,675,14,Angels,Y,James Christopher (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Chapman University ,Orange,CA
628,1980,28,693,14,Angels,N,Doug Laufer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Texas at Austin ,Austin,TX
629,1980,29,709,13,Angels,N,Steve Martin (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Miami HS ,Claytool,AZ
630,1980,30,725,13,Angels,Y,David Burroughs (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Phoenix College ,Phoenix,AZ
631,1981,1,3,3,Angels,Y,Dick Schofield (minors),SS,18.8,1368,4299,56,0.23,0.624,0,0,0,0,0,0,HS,Griffin HS ,Springfield,IL
632,1981,6,132,3,Angels,Y,Devon White (minors),3B,47.3,1941,7344,208,0.263,0.739,0,0,0,0,0,0,HS,Park West HS ,Manhattan,NY
633,1981,7,158,3,Angels,Y,Lonnie Garza (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Texas Pan American ,Edinburg,TX
634,1981,8,184,3,Angels,N,Joey Meyer (minors),1B,-0.1,156,474,18,0.251,0.716,0,0,0,0,0,0,HS,Punahou HS ,Honolulu,HI
635,1981,9,210,3,Angels,Y,Rick Turner (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Riverside ",Riverside,CA
636,1981,10,236,3,Angels,Y,Sap Randall (minors),1B,-0.3,4,12,0,0,0.133,0,0,0,0,0,0,4Yr,Grambling State University ,Grambling,LA
637,1981,11,262,3,Angels,Y,Rick Stromer (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Grand Canyon University ,Phoenix,AZ
638,1981,12,288,3,Angels,Y,Tim Kammeyer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Southern California ,Los Angeles,CA
639,1981,13,314,3,Angels,Y,Edelano Long (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Texas Southern University ,Houston,TX
640,1981,14,340,3,Angels,Y,Bradley Withrow (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Wyoming ,Laramie,WY
641,1981,15,366,3,Angels,Y,Douglas Lindsey (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of La Verne ,La Verne,CA
642,1981,16,392,3,Angels,Y,Richard Sundberg (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Santa Clara University ,Santa Clara,CA
643,1981,17,418,3,Angels,Y,Jeffrey Kennedy (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lamar University ,Beaumont,TX
644,1981,18,444,3,Angels,Y,David Morris (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Grand Canyon University ,Phoenix,AZ
645,1981,19,470,3,Angels,Y,Bill Worden (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Stanford University ,Palo Alto,CA
646,1981,20,496,3,Angels,Y,Craig Gerber (minors),SS,0.6,65,91,0,0.264,0.595,0,0,0,0,0,0,4Yr,"California Polytechnic State University, San Luis Obispo ",San Luis Obispo,CA
647,1981,21,522,3,Angels,Y,Mark Smelko (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,San Diego State University ,San Diego,CA
648,1981,22,548,3,Angels,Y,Lee Jones (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Southern California ,Los Angeles,CA
649,1981,23,573,3,Angels,Y,Scott Oliver (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Bellarmine College ,Louisville,KY
650,1981,24,598,3,Angels,Y,Steven Eakes (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Sacramento ,Sacramento,CA
651,1981,25,623,3,Angels,Y,Joe King (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of La Verne ,La Verne,CA
652,1981,26,646,2,Angels,Y,Darryl Stephens (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Fullerton ,Fullerton,CA
653,1981,27,669,2,Angels,N,Ken Walling (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Canyon HS ,New Braunfels,TX
661,1981,28,691,2,Angels,Y,Thomas Dowies (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,McNeese State University ,Lake Charles,LA
662,1981,29,713,2,Angels,Y,Jack Crawford (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Seminole Community College ,Sanford,FL
663,1981,30,733,1,Angels,N,Tony DeFrancesco (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Suffern HS ,Suffern,NY
664,1982,1,8,8,Angels,Y,Bob Kipper (minors),LHP,-1.4,247,95,0,0.137,0.321,271,27,37,4.34,1.32,11,HS,Aurora Central Catholic HS ,Aurora,IL
665,1982,3,62,8,Angels,Y,Tony Mack (minors),RHP,-0.2,0,0,0,0,0,1,0,1,15.43,3.43,0,4Yr,Lamar University ,Beaumont,TX
666,1982,4,88,8,Angels,Y,Kirk McCaskill (minors),RHP,14.3,1,0,0,0,0,380,106,108,4.12,1.4,7,4Yr,University of Vermont ,Burlington,VT
667,1982,5,114,8,Angels,N,Chris Gwynn (minors),OF,-1.4,599,1007,17,0.261,0.678,0,0,0,0,0,0,HS,Polytechnic HS ,Long Beach,CA
668,1982,6,140,8,Angels,Y,David Brady (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southeastern Oklahoma State University ,Durant,OK
669,1982,7,166,8,Angels,Y,Don Timberlake (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,South Granville HS ,Creedmoor,NC
670,1982,8,192,8,Angels,Y,Scott Suehr (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,William Carey College ,Hattiesburg,MS
671,1982,9,218,8,Angels,Y,Mark McLemore (minors),SS,19.5,1832,6192,53,0.259,0.69,0,0,0,0,0,0,HS,Samuel F. B. Morse HS ,San Diego,CA
672,1982,10,244,8,Angels,Y,Kevin Davis (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,West Mecklenburg HS ,Charlotte,NC
680,1982,11,270,8,Angels,N,Wade Phillips (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,West Orange-Stark HS ,West Orange,TX
681,1982,12,296,8,Angels,Y,David Govea (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Northridge ,Los Angeles,CA
682,1982,13,322,8,Angels,Y,Gary Glanz (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Arkansas ,Fayetteville,AR
683,1982,14,348,8,Angels,Y,William Wiesler (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Louisiana State University ,Baton Rouge,LA
684,1982,15,374,8,Angels,Y,Kris Kline (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Grand Canyon University ,Phoenix,AZ
685,1982,16,400,8,Angels,Y,Greg Key (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Montevallo ,Montevallo,AL
686,1982,17,426,8,Angels,Y,Doug McKenzie (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Northridge ,Los Angeles,CA
687,1982,18,452,8,Angels,Y,Don Groh (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Nevada-Reno ,Reno,NV
688,1982,19,478,8,Angels,Y,Mike Madril (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Grand Canyon University ,Phoenix,AZ
689,1982,20,504,8,Angels,Y,Robert Kilmer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of La Verne ,La Verne,CA
690,1982,21,529,8,Angels,N,Jeff Norwood (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Northwood University ,Cedar Hill,TX
699,1982,23,579,8,Angels,Y,Kirk Knowles (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Louisiana at Monroe ,Monroe,LA
700,1982,24,604,8,Angels,Y,Robert Ritchie (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Triton College ,River Grove,IL
701,1982,25,629,8,Angels,Y,Al Christy (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Indiana University-Bloomington ,Bloomington,IN
702,1982,26,654,8,Angels,Y,Dave Heath (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Auburn University ,Auburn,AL
703,1982,27,678,7,Angels,Y,Bert Adams (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hebert HS ,Beaumont,TX
704,1983,1,23,23,Angels,Y,Mark Doran (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Wisconsin at Madison ,Madison,WI
705,1983,2,51,23,Angels,Y,Bill Merrifield (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Wake Forest University ,Winston-Salem,NC
706,1983,3,67,13,Angels via Yankees,Y,*Wally Joyner (minors),1B,35.8,2033,7127,204,0.289,0.802,0,0,0,0,0,0,4Yr,Brigham Young University ,Provo,UT
707,1983,3,77,23,Angels,N,Steve Bast (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Damien HS ,La Verne,CA
708,1983,4,103,23,Angels,Y,Pat Clements (minors),LHP,3.3,164,17,0,0.059,0.118,288,17,11,3.77,1.45,12,4Yr,"University of California, Los Angeles ",Los Angeles,CA
709,1983,5,129,23,Angels,Y,Mark Lynds (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Los Medanos Community College ,Pittsburg,CA
710,1983,6,155,23,Angels,Y,Steve Heatherly (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Morehead State University ,Morehead,KY
711,1983,7,181,23,Angels,Y,Tom Alfredson (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Coral Springs HS ,Coral Springs,FL
712,1983,8,207,23,Angels,Y,Brian Migliore (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Tulane University ,New Orleans,LA
713,1983,9,233,23,Angels,Y,Charles Smith (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Midwestern State University ,Wichita Falls,TX
714,1983,10,259,23,Angels,Y,Kenny Grant (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Eastside HS ,Paterson,NJ
715,1983,11,285,23,Angels,Y,Bobby Buchanon (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Jackson State University ,Jackson,MS
716,1983,12,311,23,Angels,Y,Jim Tinkey (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Youngstown State University ,Youngstown,OH
717,1983,13,337,23,Angels,Y,Scott Cannon (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Texas Pan American ,Edinburg,TX
718,1983,14,363,23,Angels,Y,Steve Sciacca (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, San Diego ",La Jolla,CA
719,1983,15,389,23,Angels,Y,Doug Reibel (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,St. Xavier University ,Orland Park,IL
720,1983,16,415,23,Angels,Y,Ray Chadwick (minors),RHP,-0.9,0,0,0,0,0,7,0,5,7.24,1.98,0,4Yr,Winston-Salem State University ,Winston-Salem,NC
721,1983,17,441,23,Angels,N,Matt Sexton (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
729,1983,18,467,23,Angels,Y,Marty Cain (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Anadarko HS ,Anadarko,OK
730,1983,19,492,22,Angels,Y,Don Stanfield (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Northview HS ,Covina,CA
731,1983,20,516,21,Angels,Y,Fred Wilburn (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Texas at Arlington ,Arlington,TX
732,1983,21,540,21,Angels,Y,Michael O'Hara (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Northridge ,Los Angeles,CA
733,1983,22,564,21,Angels,N,Dirk Tidwell (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Westlake HS ,Austin,TX
734,1983,23,588,21,Angels,N,Michael Cutola (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Secaucus HS ,Secaucus,NJ
735,1983,24,611,20,Angels,Y,Greg Steen (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
736,1983,25,634,20,Angels,Y,Reggie Montgomery (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Southern California ,Los Angeles,CA
737,1983,26,657,20,Angels,N,Shawn Hillegas (minors),RHP,1.5,24,29,0,0.069,0.225,181,24,38,4.61,1.47,10,JC,Middle Georgia College ,Cochran,GA
738,1983,27,680,20,Angels,N,Chris Beasley (minors),RHP,0.2,0,0,0,0,0,22,0,1,3.38,1.35,0,4Yr,Arizona State University ,Tempe,AZ
739,1984,1,6,6,Angels,Y,Erik Pappas (minors),C,0.4,104,289,1,0.242,0.64,0,0,0,0,0,0,HS,Mount Carmel HS ,Chicago,IL
740,1984,3,60,6,Angels,Y,Sherman Corbett (minors),LHP,-0.1,0,0,0,0,0,42,2,1,4.5,1.52,1,4Yr,Texas A&M University ,College Station,TX
741,1984,4,86,6,Angels,Y,Kent Anderson (minors),SS,0.8,135,366,1,0.26,0.63,0,0,0,0,0,0,4Yr,University of South Carolina ,Columbia,SC
742,1984,5,112,6,Angels,Y,Todd Eggertsen (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Brea Olinda HS ,Brea,CA
743,1984,6,138,6,Angels,Y,Brian Brady (minors),OF,0.1,2,2,0,0.5,1.5,0,0,0,0,0,0,4Yr,New York Institute of Technology ,Old Westbury,NY
744,1984,7,164,6,Angels,Y,Mike Romanovsky (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Maryland ,College Park,MD
745,1984,8,190,6,Angels,Y,Bryan Price (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Berkeley ",Berkeley,CA
746,1984,9,216,6,Angels,Y,Doug Davis (minors),C,-0.4,7,13,0,0.077,0.22,0,0,0,0,0,0,4Yr,North Carolina State University ,Raleigh,NC
747,1984,10,242,6,Angels,Y,Terry Jones (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,San Diego State University ,San Diego,CA
748,1984,11,268,6,Angels,Y,Pete Coachman (minors),INF,0,16,45,0,0.311,0.732,0,0,0,0,0,0,4Yr,University of South Alabama ,Mobile,AL
757,1984,13,320,6,Angels,N,Joe Lynch (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,William Paterson University ,Wayne,NJ
758,1984,14,346,6,Angels,Y,Marty Reed (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Tampa ,Tampa,FL
759,1984,15,372,6,Angels,N,Chuck Finley (minors),LHP,58.1,27,53,0,0.057,0.132,524,200,173,3.85,1.38,0,4Yr,University of Louisiana at Monroe ,Monroe,LA
760,1984,16,398,6,Angels,Y,Pete Beall (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Los Angeles ",Los Angeles,CA
761,1984,17,424,6,Angels,Y,Dante Bichette (minors),OF,5.7,1704,6381,274,0.299,0.835,0,0,0,0,0,0,JC,Palm Beach Community College ,Lake Worth,FL
762,1984,18,450,6,Angels,Y,Allen Peterson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lewis-Clark State College ,Lewiston,ID
763,1984,19,476,6,Angels,Y,Jerry Baker (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lynn University ,Boca Raton,FL
764,1984,20,502,6,Angels,Y,Barry Dacus (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Santa Barbara ",Santa Barbara,CA
765,1984,21,528,6,Angels,Y,Edwin Delzer (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Fullerton ,Fullerton,CA
766,1984,22,553,6,Angels,Y,Mike Campbell (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Los Angeles ,Los Angeles,CA
767,1984,23,578,6,Angels,Y,Mike Butler (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Montclair State University ,Montclair,NJ
775,1985,1,15,15,Angels,Y,Willie Fraser (minors),RHP,1.8,67,4,0,0,0,239,38,40,4.47,1.34,7,4Yr,Concordia College-Bronxville ,Bronxville,NY
776,1985,1,19,19,Angels via Orioles,Y,*Mike Cook (minors),RHP,-0.4,0,0,0,0,0,41,1,6,5.55,1.67,0,4Yr,University of South Carolina ,Columbia,SC
777,1985,2,43,15,Angels,Y,Bob Sharpnack (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Fountain Valley HS ,Fountain Valley,CA
778,1985,3,69,15,Angels,Y,Jerome Nelson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Pine Forest HS ,Pensacola,FL
779,1985,3,73,19,Angels via Orioles,Y,*Chris Collins (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Mercer University ,Macon,GA
780,1985,4,95,15,Angels,Y,Scott Marrett (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Pepperdine University ,Malibu,CA
781,1985,5,121,15,Angels,Y,Bobby Rose (minors),SS,1,73,200,5,0.245,0.71,0,0,0,0,0,0,HS,San Dimas HS ,San Dimas,CA
782,1985,6,147,15,Angels,Y,Tim Burcham (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Virginia ,Charlottesville,VA
783,1985,7,173,15,Angels,Y,Mike Kesler (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Western New Mexico University ,Silver City,NM
784,1985,8,199,15,Angels,Y,Richard Morehouse (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,South Dakota State University ,Brookings,SD
785,1985,9,225,15,Angels,Y,Jim McCollom (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Clemson University ,Clemson,SC
786,1985,10,251,15,Angels,Y,Steve McGuire (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of North Carolina at Chapel Hill ,Chapel Hill,NC
795,1985,12,303,15,Angels,Y,Tim Arnold (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Nevada-Las Vegas ,Las Vegas,NV
796,1985,13,329,15,Angels,Y,Bill Geivett (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Santa Barbara ",Santa Barbara,CA
797,1985,14,355,15,Angels,Y,Jeff Manto (minors),OF,0.7,289,713,31,0.23,0.744,0,0,0,0,0,0,4Yr,Temple University ,Philadelphia,PA
798,1985,15,381,15,Angels,Y,Frank DiMichele (minors),LHP,-0.3,0,0,0,0,0,4,0,0,9.64,1.5,0,JC,Community College of Philadelphia ,Philadelphia,PA
799,1985,16,407,15,Angels,Y,Reggie Lambert (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Loyola Marymount University ,Los Angeles,CA
800,1985,17,433,15,Angels,N,Carlos Carrasco (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Live Oak HS ,Morgan Hill,CA
801,1985,18,459,15,Angels,N,Rick Raether (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Miami ,Coral Gables,FL
802,1985,19,485,15,Angels,N,Freddie Davis (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Auburndale HS ,Auburndale,FL
803,1985,20,511,15,Angels,N,Bo Jackson (minors),OF,8.3,694,2393,141,0.25,0.784,0,0,0,0,0,0,4Yr,Auburn University ,Auburn,AL
804,1985,21,537,15,Angels,N,Charlie White (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Woodham HS ,Pensacola,FL
805,1985,22,563,15,Angels,Y,Mark Ban (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Northridge ,Los Angeles,CA
806,1985,23,589,15,Angels,Y,Glenn Washington (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Ramapo College ,Mahwah,NJ
807,1985,24,615,15,Angels,N,Toby Nivens (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,McAllen HS ,McAllen,TX
808,1985,25,641,15,Angels,N,Scott Carter (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Brandon HS ,Brandon,FL
809,1985,26,667,15,Angels,N,Dan Grunhard (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Northwestern University ,Evanston,IL
810,1985,27,692,15,Angels,N,Kevin Kunkel (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Stanford University ,Palo Alto,CA
811,1985,28,716,14,Angels,N,Charles Phillips (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Texas at Austin ,Austin,TX
812,1986,1,16,16,Angels via Orioles,Y,*Roberto Hernandez (minors),RHP,18.5,322,2,0,0.5,1,1010,67,71,3.45,1.37,326,4Yr,University of South Carolina Aiken ,Aiken,SC
813,1986,1,22,22,Angels,Y,Lee Stevens (minors),OF,2,1012,3332,144,0.254,0.772,0,0,0,0,0,0,HS,Lawrence HS ,Lawrence,KS
814,1986,1,25,25,Angels via Yankees,Y,*Terry Carr (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bennett HS ,Salisbury,MD
815,1986,1s,27,27,Angels,Y,*Mike Fetters (minors),RHP,7.7,205,0,0,0,0,620,31,41,3.86,1.47,100,4Yr,Pepperdine University ,Malibu,CA
816,1986,1s,28,28,Angels,Y,*Daryl Green (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Nacogdoches HS ,Nacogdoches,TX
817,1986,2,50,22,Angels,Y,Jeff Gay (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Santana HS ,Santee,CA
818,1986,3,77,22,Angels,Y,Chris Graves (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Brenham HS ,Brenham,TX
819,1986,4,103,22,Angels,Y,Paul Sorrento (minors),OF,5.6,1093,3412,166,0.257,0.798,0,0,0,0,0,0,4Yr,Florida State University ,Tallahassee,FL
820,1986,5,129,22,Angels,Y,Dave Grilione (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Selma HS ,Selma,CA
821,1986,6,155,22,Angels,Y,Colin Charland (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Dallas Baptist University ,Dallas,TX
822,1986,7,181,22,Angels,N,Tony Scruggs (minors),OF,-0.2,5,6,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Los Angeles ",Los Angeles,CA
823,1986,8,207,22,Angels,Y,Mike Anderson (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Northern Colorado ,Greeley,CO
824,1986,9,233,22,Angels,N,Jon Shave (minors),SS,0.2,79,160,1,0.288,0.688,0,0,0,0,0,0,HS,Fernandina Beach HS ,Fernandina Beach,FL
825,1986,10,259,22,Angels,Y,Greg Fix (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Columbus HS ,Perrysburg,OH
826,1986,11,285,22,Angels,Y,Colby Ward (minors),RHP,0.2,0,0,0,0,0,22,1,3,4.25,1.44,1,4Yr,Brigham Young University ,Provo,UT
827,1986,12,311,22,Angels,Y,Jim Bisceglia (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,St. John's University ,Queens,NY
828,1986,13,337,22,Angels,Y,Scott Cerny (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Santa Barbara ",Santa Barbara,CA
829,1986,14,363,22,Angels,Y,Gary Gorski (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Los Angeles ",Los Angeles,CA
830,1986,15,389,22,Angels,Y,Mike Knapp (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Berkeley ",Berkeley,CA
831,1986,16,415,22,Angels,Y,Troy Giles (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Passaic HS ,Passaic,NJ
832,1986,17,441,22,Angels,N,Mark Carper (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Atholton HS ,Laurel,MD
833,1986,18,467,22,Angels,Y,Luis Merejo (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,County College of Morris ,Randolph,NJ
834,1986,19,493,22,Angels,N,Stephen Mauldin (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,A. P. Leto HS ,Tampa,FL
835,1986,20,519,22,Angels,N,Gary Forrest (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,JC,Sacramento City College ,Sacramento,CA
