,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
1884,2001,30,895,9,Royals,N,Zeke Parraz (minors),SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Green Valley HS ,Henderson,NV
1885,2001,31,925,9,Royals,Y,Jake Guzman (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Palomar College ,San Marcos,CA
1886,2001,32,955,9,Royals,N,Julio Medina (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Elk Grove Village HS ,Elk Grove Village,IL
1887,2001,33,985,9,Royals,Y,John Barnett (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Arizona Western College ,Yuma,AZ
1888,2001,34,1015,9,Royals,Y,Erik Dean (minors),SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,West Valley College ,Saratoga,CA
1889,2001,35,1045,9,Royals,N,Barry Richardson (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Florida Gateway College ,Lake City,FL
1890,2001,36,1075,9,Royals,N,Chris Washington (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Port St. Lucie HS ,Port St. Lucie,FL
1891,2001,37,1105,9,Royals,N,Brad Knox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Cypress Falls HS ,Houston,TX
1892,2001,37,1105,9,Royals,N,Brad Knox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Cypress Falls HS ,Houston,TX
1893,2001,37,1105,9,Royals,N,Brad Knox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Blinn College ,Brenham,TX
1894,2001,37,1105,9,Royals,N,Brad Knox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Blinn College ,Brenham,TX
1895,2001,37,1105,9,Royals,N,Brad Knox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Cypress Falls HS ,Houston,TX
1896,2001,37,1105,9,Royals,N,Brad Knox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Cypress Falls HS ,Houston,TX
1897,2001,37,1105,9,Royals,N,Brad Knox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Blinn College ,Brenham,TX
1898,2001,37,1105,9,Royals,N,Brad Knox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Blinn College ,Brenham,TX
1899,2001,38,1135,9,Royals,N,James Dayley (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Utah Valley State University ,Orem,UT
1900,2001,39,1165,9,Royals,N,Taylor Tankersley (minors),LHP,0.6,160.0,2.0,0.0,0.0,0.0,168.0,8.0,3.0,4.58,1.52,4.0,HS,Warren Central HS ,Vicksburg,MS
1901,2001,40,1195,9,Royals,N,Jason Snyder (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Alta HS ,Alta,UT
