,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
1991,2000,36,1085,25.0,Mets,Y,Luz Portobanco (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Miami-Dade College ,Miami,FL
1992,2000,37,1115,25.0,Mets,N,Nathen Vicari (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Yuba Community College ,Marysville,CA
1993,2000,38,1145,25.0,Mets,Y,Ryan Danly (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Jefferson HS ,Cedar Rapids,IA
1994,2000,39,1175,25.0,Mets,N,Brendan Winn (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Merritt Island HS ,Merritt Island,FL
1995,2000,39,1175,25.0,Mets,N,Brendan Winn (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Merritt Island HS ,Merritt Island,FL
1996,2000,39,1175,25.0,Mets,N,Brendan Winn (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Eastern Florida State College ,Cocoa,FL
1997,2000,39,1175,25.0,Mets,N,Brendan Winn (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Eastern Florida State College ,Cocoa,FL
1998,2000,39,1175,25.0,Mets,N,Brendan Winn (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Merritt Island HS ,Merritt Island,FL
1999,2000,39,1175,25.0,Mets,N,Brendan Winn (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Merritt Island HS ,Merritt Island,FL
2000,2000,39,1175,25.0,Mets,N,Brendan Winn (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Eastern Florida State College ,Cocoa,FL
